Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
13.02.2023;00:00;00:00;115.964,75;27.229,75;23.339,5;79.194,25;79.566,75;4.381,75;73.119,5;356.279;317.942,5;265.058;30.383,25;33.928,5
14.02.2023;00:00;00:00;116.289,75;28.401,75;18.051,25;60.785;90.511,25;4.329,25;73.097,75;372.252,75;321.280;274.303,75;25.634,25;34.610,5
15.02.2023;00:00;00:00;116.774,5;30.106,5;34.834,5;112.489,5;109.632,25;4.539,25;73.030;378.638;314.768;220.188;28.000,5;35.274,25
16.02.2023;00:00;00:00;116.449,5;30.719;70.342,25;363.862,25;107.639;4.378,5;72.709;365.327,25;260.601,75;162.043,5;26.897;33.873,75
17.02.2023;00:00;00:00;113.811,5;28.175,25;72.032,5;902.179,75;36.996,5;3.326,25;71.926,5;151.057,25;153.201,75;102.609;14.573,25;31.697,5
18.02.2023;00:00;00:00;114.752,25;26.217,75;59.903,5;700.579,5;45.019,75;2.997,5;71.609,5;160.541,5;85.031,5;87.343,25;20.403,25;31.959
19.02.2023;00:00;00:00;115.332;27.146,5;60.097,5;383.337,75;73.739,25;3.032,5;71.907;198.936,75;70.087,5;105.398;33.638,5;30.344
20.02.2023;00:00;00:00;112.258,25;28.113,25;85.780;818.056;111.078,25;3.033;71.688,25;165.323,25;127.447,5;110.868,75;23.724,25;30.119,5
21.02.2023;00:00;00:00;115.893,5;27.506,75;51.463;369.963,5;107.359;3.040,25;71.819,5;288.196,75;202.265;167.815,5;28.577;31.863,75
22.02.2023;00:00;00:00;116.493,5;28.229;26.833,25;116.164;117.335,75;3.734,75;71.684,5;360.542,75;268.407,25;222.224;22.146,25;34.610,25
23.02.2023;00:00;00:00;116.442,75;29.138,25;66.165,25;127.179,25;54.706,5;4.208;71.534,25;375.886;268.292,75;229.811,75;25.624,75;33.585
24.02.2023;00:00;00:00;117.406;28.661;102.439,75;506.860,5;49.589;4.615;71.479,5;289.408,5;183.416,75;178.552,75;16.550,5;36.875,5
25.02.2023;00:00;00:00;114.869,5;28.605,75;108.115,75;585.284,5;77.281,5;3.956,25;71.739,75;192.439;117.676,25;114.015,5;23.080;32.736,75
26.02.2023;00:00;00:00;115.311,75;27.179,25;76.695;329.546,75;98.130,75;4.491,5;71.783,5;233.487;102.332,25;129.263,5;13.849;33.466
27.02.2023;00:00;00:00;114.673,25;27.550,5;11.233;187.090,5;124.224,5;4.791,5;71.631,25;349.113;245.263;241.156,75;30.448;34.628
28.02.2023;00:00;00:00;115.470,25;28.312;7.738,75;155.593,75;174.805,5;4.700,5;71.548,5;353.019,25;242.012,75;244.125,75;34.751;33.478,25
01.03.2023;00:00;00:00;115.633,75;28.583,75;7.124,75;172.006,25;188.114,5;4.617,5;71.273,75;333.902;231.876;260.350,5;27.919,75;35.547
02.03.2023;00:00;00:00;116.496,25;28.438,75;18.533,5;148.557,5;164.747;4.657,25;71.021,5;339.722;234.951,75;257.956;38.056;34.962,25
03.03.2023;00:00;00:00;117.059,5;31.617;67.647,5;144.519,5;116.899,75;4.734,5;71.042,5;314.149,75;239.405,25;253.707,25;34.168,75;38.547,25
04.03.2023;00:00;00:00;115.570;27.571,75;89.180,5;410.645,5;80.247,75;4.623,5;70.982,75;254.279;145.201,5;157.687,75;23.993,5;33.847
05.03.2023;00:00;00:00;116.809,75;25.638;73.974,25;257.695,75;63.495,25;4.625,25;70.867,25;275.616,75;164.633,25;178.175,25;22.477;31.724,25
06.03.2023;00:00;00:00;117.486;29.287;65.157;200.710,75;71.215,5;4.720,25;70.715,25;328.557,25;244.196,75;271.433;47.942,25;30.094,75
07.03.2023;00:00;00:00;112.037,75;27.833,75;83.255,5;621.066,75;92.223,75;4.660;70.494,75;280.638;168.932;194.694,5;24.366;27.273,5
08.03.2023;00:00;00:00;114.474,25;27.007,25;22.644;197.139,75;46.177,25;4.569;70.175;340.613,75;247.122,5;276.499;44.605,75;33.141,75
09.03.2023;00:00;00:00;116.205,25;30.109,25;15.105,5;262.441,25;73.904;4.683,75;69.754,25;316.853,5;205.888;232.606,75;35.129,75;33.740
10.03.2023;00:00;00:00;110.873,25;29.578,5;112.802,5;505.163,5;77.613;4.520,25;69.726,5;256.330;113.442;176.860,25;21.571,75;31.631
11.03.2023;00:00;00:00;110.972,5;29.030;79.695,25;383.537;119.972;4.600,25;70.099;199.061,75;120.969;135.039,75;42.676,5;32.282,75
12.03.2023;00:00;00:00;111.155,25;26.749,25;87.891,25;391.107,5;83.602,5;4.105;69.833,25;144.059,5;75.901;120.531;25.063,5;34.389,25
13.03.2023;00:00;00:00;108.938,5;26.627,25;106.354,25;836.945,5;103.762,5;3.569,5;68.749,5;117.832,25;101.282;97.147,75;40.550,75;32.192
14.03.2023;00:00;00:00;109.395,5;33.415,75;86.815,5;758.079;84.418,25;3.964,5;69.020,5;155.958;132.309,5;110.765,75;39.144,5;32.595,75
15.03.2023;00:00;00:00;111.240;37.506,5;108.016,5;307.334;148.398;4.460,75;69.489,5;276.413,5;134.809;179.245,25;45.700,5;33.244,25
16.03.2023;00:00;00:00;108.566,75;31.596,25;117.735;420.497,5;211.335,5;4.275;69.278,75;242.707,75;97.953,5;147.976,25;24.456,25;33.434
17.03.2023;00:00;00:00;108.763,25;30.604;86.487;393.947,25;179.569,75;4.034;68.746,5;235.646;107.462;103.896,75;42.267,5;33.700,25
18.03.2023;00:00;00:00;111.121,75;29.609,5;23.949,5;183.401,75;187.450,25;3.685;68.404,5;234.148,75;75.294,25;92.871,5;28.656,75;33.290
19.03.2023;00:00;00:00;110.797;29.065,5;49.070;118.253,75;128.356,75;3.684;68.328;258.753,25;82.561,5;108.242;26.357,5;32.605,5
20.03.2023;00:00;00:00;109.020,5;31.640;52.533,75;209.212,25;86.874,25;3.901,5;68.314,5;318.712,75;125.887,25;203.335,25;36.442;32.789
21.03.2023;00:00;00:00;108.059,5;32.040,25;97.340;192.067;125.344,5;3.847,5;68.150,25;317.997;128.555,75;197.481;22.810,25;33.151
22.03.2023;00:00;00:00;108.743,25;30.771,5;115.478,5;542.542,75;177.573,75;3.360;67.805,75;162.029,75;118.709,5;108.703,75;39.677;32.115,75
23.03.2023;00:00;00:00;105.835,25;29.134,5;103.276,25;614.933,25;92.710,5;3.367;67.561,25;145.056,5;114.172,25;104.396;54.215;32.429,75
24.03.2023;00:00;00:00;104.789,25;30.584,25;97.331;674.811;96.964,5;3.208,75;67.519,75;132.193;107.827;96.286;41.503,75;32.436,75
25.03.2023;00:00;00:00;106.179,75;33.502,5;114.299,75;690.185,75;140.946,25;3.077;67.831,75;99.464;66.622;71.921,5;19.790;32.156
26.03.2023;00:00;00:00;102.626,5;28.387;93.630,25;356.079,5;104.549;3.039,5;65.132,5;111.639,75;48.639,25;71.121,75;30.343;31.205,75
27.03.2023;00:00;00:00;107.465,5;32.205,5;110.733,25;492.663,75;178.758,75;3.918,75;68.067,25;161.742,75;119.395;104.470,25;45.778,25;33.931,75
28.03.2023;00:00;00:00;107.372,5;33.145;80.034,5;278.141;204.239,25;4.160,75;68.080,5;229.456,75;152.326,75;137.627,75;49.555,75;33.012,75
29.03.2023;00:00;00:00;109.519,75;32.765,75;82.997,5;233.175,25;118.581;3.736;67.622;280.974,25;110.900,5;161.361,25;45.620,5;32.493,25
30.03.2023;00:00;00:00;109.939,5;34.978,25;129.506;621.563,5;101.976,75;3.299,5;66.950,25;182.891,5;73.991;100.227,25;34.405,75;32.056,5
31.03.2023;00:00;00:00;111.203;42.101;55.698,5;420.302,25;105.636,25;3.692,25;67.061;197.119,75;60.469;111.282,5;47.989;32.151,25
01.04.2023;00:00;00:00;108.277;38.197;132.006,75;570.248,5;79.364,75;3.039;67.116,75;135.269,25;57.324,25;64.655,25;35.275,25;30.297,5
02.04.2023;00:00;00:00;108.370;33.323,75;94.798,5;440.876;113.379,5;3.218,75;66.974;160.462,5;58.158,75;76.227,75;25.750,75;28.930
03.04.2023;00:00;00:00;110.056,25;35.323,5;22.015,75;270.295;209.424,25;3.729,25;66.774,75;257.718;145.445;150.603;36.999,5;30.232
04.04.2023;00:00;00:00;109.913;34.658,25;6.937,5;84.926,75;258.481,5;3.932,25;66.651;276.054,75;211.357;173.082;41.811;30.351,25
05.04.2023;00:00;00:00;111.640,75;32.270,5;8.853;34.669;259.376,75;3.904,75;66.121,25;292.913,75;207.153,75;182.143;46.104,5;30.942,5
06.04.2023;00:00;00:00;110.501,75;31.304,75;64.164;156.681,75;265.312,5;3.713,25;65.803;287.708,75;138.219,75;147.283,5;38.771;31.004,75
07.04.2023;00:00;00:00;109.756,75;29.413,75;90.628,75;207.283,75;169.684,25;3.925,75;65.319,25;265.370;75.936,5;120.011,5;26.445,25;25.918,25
08.04.2023;00:00;00:00;110.013,75;31.414,25;23.923,25;83.455,75;87.959,5;3.537;64.933,75;267.571,75;62.053,75;127.160,5;38.861,75;31.216,25
09.04.2023;00:00;00:00;109.135,75;30.750;24.455,75;61.753,5;213.981;3.433,25;64.766,75;190.534,25;49.236,25;89.947,5;35.767,75;31.694
10.04.2023;00:00;00:00;108.063,5;27.373,5;122.116;393.495,75;256.305,5;3.168,25;64.175,5;106.672,25;43.028,5;78.249,25;15.080,25;30.667,75
11.04.2023;00:00;00:00;108.561,5;27.336,25;97.229,5;511.036,25;170.876;3.460,25;63.970,25;134.421;69.860,5;103.817;68.242;31.091,75
12.04.2023;00:00;00:00;109.011;29.786,75;53.832,5;424.484;127.404;3.638;63.490;207.525,25;81.460,75;110.238;37.042,75;31.850,25
13.04.2023;00:00;00:00;108.629,75;34.096,75;99.059,75;370.730;156.518;3.727;63.054,5;227.944,75;92.778,25;114.902,75;34.895,75;31.542,5
14.04.2023;00:00;00:00;109.511,25;34.907,75;49.314,25;98.898,5;165.641,75;3.962,5;62.702,75;274.711,5;144.444,75;149.849,25;36.577;31.449,5
15.04.2023;00:00;00:00;108.897,75;33.932;87.197;245.772,5;87.504,75;3.856,75;56.262,75;226.725;62.529;99.088,5;15.985,5;30.764,5
16.04.2023;00:00;00:00;105.817,5;34.308,25;20.766,25;158.315;85.874;3.693,25;0;242.183,25;73.683,5;103.112;23.179,25;30.403,5
17.04.2023;00:00;00:00;104.941,5;36.982;22.510,25;195.670;160.960,5;4.012,5;0;264.523,25;122.768,75;157.806,25;44.369,5;30.622,25
18.04.2023;00:00;00:00;104.244,75;34.588,75;58.008,5;367.998,25;139.559,25;3.978,75;0;270.150,75;127.576,25;120.137;33.482,5;30.371,5
19.04.2023;00:00;00:00;103.374,5;33.005,75;55.013,75;476.633,5;196.722,75;3.930,75;0;202.034,5;139.378,75;107.561,25;30.140,75;33.798,75
20.04.2023;00:00;00:00;104.626,75;34.998,25;79.291,75;363.264,5;133.341,5;3.917,25;0;220.279,75;147.246,5;135.589,25;42.722,25;29.764
21.04.2023;00:00;00:00;103.253,5;34.983;67.473,25;427.264;271.191;3.414,75;0;191.941;115.097,5;122.831;39.832,75;31.348
22.04.2023;00:00;00:00;103.811,75;33.380,75;52.685,25;331.878,25;256.694,25;3.388;0;176.358,75;71.879,75;98.101;34.962,5;28.071,25
23.04.2023;00:00;00:00;103.160,75;32.638,75;38.730,25;203.998,5;193.492,5;3.197;0;180.354,25;32.360,25;81.529,25;23.152,75;27.230,25
24.04.2023;00:00;00:00;103.277,25;38.076,25;61.661,75;549.638;150.089,25;3.214,5;0;208.971,5;77.504,25;100.650,25;32.890,5;27.511,25
25.04.2023;00:00;00:00;102.363,25;36.682,75;75.988,75;418.708,25;153.588,25;3.588,75;0;218.134,5;147.696,75;149.457,5;31.499,5;28.453,5
26.04.2023;00:00;00:00;103.055,75;36.504,25;76.720,5;259.552,75;220.484;3.483,5;0;250.962,5;127.739,5;146.755;36.857,5;27.896,5
27.04.2023;00:00;00:00;103.802,25;37.682,75;40.382;93.422,5;253.758;3.587,5;0;272.923,5;76.253,25;151.556,75;33.238,25;25.166,5
28.04.2023;00:00;00:00;104.471,25;37.441,75;60.534,25;211.970,75;117.939,75;3.741,75;0;297.388,5;51.501,25;125.652;35.093,25;29.316,75
29.04.2023;00:00;00:00;103.958,25;47.092,75;33.544,75;231.493,75;158.110;3.307,75;0;243.137,75;40.744,75;96.395,75;28.323,75;26.579,5
30.04.2023;00:00;00:00;103.435,5;46.504,75;15.040,25;103.112,75;291.054,25;3.299,75;0;173.295,5;50.623,5;79.310,5;36.992,75;27.654,25
01.05.2023;00:00;00:00;103.600,75;45.711,25;32.414;125.993,25;216.806,5;3.185;0;177.162;46.777;76.892,75;23.599,25;28.538,5
02.05.2023;00:00;00:00;104.307,5;48.902,5;62.291,75;261.356,5;183.826,25;3.247;0;230.624,5;47.217,25;112.535,5;43.404;29.628
03.05.2023;00:00;00:00;104.337;48.216,25;11.634,5;98.383;305.488,75;3.395,5;0;234.748,25;46.069,5;134.495;35.284,75;29.833
04.05.2023;00:00;00:00;104.174,25;46.891,5;49.794;187.470,25;315.712,5;3.348,25;0;216.865;40.366,25;118.838,5;35.469,25;30.075,25
05.05.2023;00:00;00:00;103.756,25;45.667,75;80.900,5;343.652,25;232.074;3.148;0;207.775,25;69.308,75;135.513,25;36.448,75;29.444,25
06.05.2023;00:00;00:00;104.036,25;48.119;81.040;161.996;204.450;3.312,25;0;213.138,5;43.803,75;91.412,5;30.150,25;31.352
07.05.2023;00:00;00:00;103.348,5;48.146,5;107.440,75;284.105,75;220.486,5;3.123;0;163.545;47.141;90.017,5;13.684,25;30.693,25
08.05.2023;00:00;00:00;103.444,25;50.387;53.513,75;273.216,75;229.010,25;3.270;0;201.514,25;82.882,75;128.349,25;40.930,5;29.376,5
09.05.2023;00:00;00:00;102.977,25;50.285,25;37.491,75;360.682,5;266.703,25;3.158;0;185.787;117.435,5;125.012,75;31.245,75;26.871,25
10.05.2023;00:00;00:00;103.327,25;51.665,25;31.692;212.583,25;164.509,75;3.168,5;0;252.349;106.764,5;129.112;33.709,75;26.915,5
11.05.2023;00:00;00:00;104.585;48.018,75;29.455,5;89.374;139.698;3.227,25;0;292.955,25;109.771,25;159.055,5;34.815,75;27.173,5
12.05.2023;00:00;00:00;105.270,75;49.533,25;50.921,5;230.331;200.267,5;3.194,5;0;256.894,75;53.284;122.132;33.181,75;27.314
13.05.2023;00:00;00:00;105.300,25;50.872,5;36.930,75;197.126,5;229.555,25;3.062,25;0;140.404,75;50.938,75;82.790;33.760,5;27.882
14.05.2023;00:00;00:00;104.662,5;50.655,25;15.382,25;82.390;224.112,25;3.090;0;144.633,5;55.264;90.279;23.334,25;28.383,75
15.05.2023;00:00;00:00;105.238,5;51.844,25;48.202,25;152.545,5;230.363;3.220,75;0;187.033,25;48.420,25;154.967;41.965,5;29.399,5
16.05.2023;00:00;00:00;104.128,25;49.967,75;90.732;451.910,5;163.293,75;3.373,75;0;160.177;54.000,25;150.694,25;28.397;29.458,75
17.05.2023;00:00;00:00;103.809,75;47.439,5;70.651,25;329.347,75;256.614;3.303,25;0;169.307,75;52.035;132.552,25;46.193;27.277,75
18.05.2023;00:00;00:00;104.978,75;48.396;5.512;131.754,75;297.145;3.337,75;0;140.229,75;44.036,25;92.635,25;33.266,75;29.450,75
19.05.2023;00:00;00:00;105.299;49.479;29.433,5;217.169,75;255.128;3.068;0;131.099,25;37.314,75;97.255;42.256;29.288
20.05.2023;00:00;00:00;103.963,5;48.617;69.185,5;323.974;239.486,75;2.568,5;0;105.190,75;29.748,5;64.992,75;37.526,75;28.689,75
21.05.2023;00:00;00:00;102.343;46.516,5;63.517,5;241.910,5;273.120,75;2.490,25;0;113.886,75;44.959,75;63.070,5;20.925;29.316,25
22.05.2023;00:00;00:00;102.041;49.249,25;65.126;205.146;288.469;2.533;0;172.697;43.690,5;125.542,75;49.793,25;29.286,25
23.05.2023;00:00;00:00;98.363;49.081,75;91.653,5;429.774,25;161.922,25;2.604,5;0;179.346,75;43.873;117.142,5;24.015;29.015,25
24.05.2023;00:00;00:00;99.942,25;52.302,5;60.874;149.349,75;205.528,5;2.673;0;204.296;39.658,5;172.832,75;33.155,25;29.515,75
25.05.2023;00:00;00:00;100.268,5;50.634,75;67.936;178.942,75;300.833;2.982,5;0;172.341,5;37.913;132.621;25.674,75;30.785,5
26.05.2023;00:00;00:00;102.101;52.022;53.298,75;223.327,25;334.722,25;3.005,5;0;113.518,5;37.684,25;114.487,75;40.505,25;33.023,5
27.05.2023;00:00;00:00;103.906,75;52.718,75;6.396,75;112.711;353.043,25;3.017,75;0;94.903,25;32.977;97.317,25;38.615,25;35.258
28.05.2023;00:00;00:00;101.680,25;49.105,5;23.059,75;119.359,75;338.924,75;2.913,75;0;86.818,75;43.856,25;58.670,25;32.838,75;35.112,75
29.05.2023;00:00;00:00;101.072;47.293,25;64.477;206.041,75;335.600;2.894,5;0;83.994;34.459,25;58.950,25;17.038,5;33.353,25
30.05.2023;00:00;00:00;101.833,5;50.602,5;35.834;167.247;322.588,75;2.886,5;0;107.560,25;36.197,75;137.038,5;46.499,25;26.763
31.05.2023;00:00;00:00;101.037;51.754;53.732;198.063,5;355.099,25;2.813,25;0;115.083,25;30.638,5;131.448,75;32.070,25;26.025,5
01.06.2023;00:00;00:00;101.062,75;52.060,25;75.269,25;248.348,5;316.456,5;2.766,25;0;103.997,25;52.402,25;145.999,75;30.969;24.776,25
02.06.2023;00:00;00:00;101.895;52.431,75;46.724,25;200.203,25;315.243,75;2.832,25;0;105.974,5;29.846;114.827,5;34.805;22.704,75
03.06.2023;00:00;00:00;100.757,75;50.096;7.175;194.083,75;360.107,75;2.619;0;101.377,25;26.287,25;80.401;30.811,75;21.835,25
04.06.2023;00:00;00:00;101.039,5;49.533,75;9.612,5;118.512,75;352.556,5;2.482,75;0;97.593,25;28.414,5;76.580,75;19.208,75;21.634
05.06.2023;00:00;00:00;100.904;50.078,75;3.908,75;123.644,5;321.891;2.423,5;0;123.251;38.973;165.349,25;43.012,25;21.714,75
06.06.2023;00:00;00:00;100.685;52.411,25;21.601,25;103.043;261.985;2.489;0;146.682,5;55.725,75;186.428,25;37.736,75;23.637,5
07.06.2023;00:00;00:00;100.651,75;51.088,25;24.522,75;77.197,75;277.975,75;2.487,25;0;181.344;69.243,75;185.022,5;35.481,25;21.755
08.06.2023;00:00;00:00;100.318;50.052,25;38.561;110.908;282.210;2.466,25;0;137.022,5;35.621,75;139.498,75;28.174,75;21.837
09.06.2023;00:00;00:00;100.570;49.473,5;47.745,75;200.054,75;329.220;2.465,25;0;141.463;34.136,25;117.507;28.229;22.667,5
10.06.2023;00:00;00:00;99.759;49.015,75;78.676;267.740,75;316.303,5;2.447,25;0;96.388,25;28.145,5;94.483;33.446,25;23.037,75
11.06.2023;00:00;00:00;98.905,75;48.096;94.426,5;255.091;343.557,75;2.434,5;0;100.846,5;26.573;86.188,25;17.591;23.999,75
12.06.2023;00:00;00:00;98.872,5;48.086,75;70.826,5;246.227;351.315,25;2.362;0;167.091,25;42.673;112.243;36.991;24.803,75
13.06.2023;00:00;00:00;99.076;47.581;78.312,25;267.768,75;355.655;2.425,5;0;177.576,5;38.830,25;116.300;28.123,75;25.092
14.06.2023;00:00;00:00;98.790,75;48.666,5;42.256;209.189;316.510,5;2.441,75;0;201.272,75;44.191;134.222,75;30.127,5;25.267
15.06.2023;00:00;00:00;99.187,5;48.994,75;11.212,75;101.601,5;293.236,75;2.393,5;0;219.334,5;94.974;175.292;27.674,5;25.059
16.06.2023;00:00;00:00;99.368;47.859,5;21.916;108.491,5;250.963,75;2.348;0;247.797,75;133.273;150.155,5;25.283,75;24.989,5
17.06.2023;00:00;00:00;99.023,75;45.245;3.319;48.824,25;305.005,25;2.320,75;0;173.027,75;38.126;102.172,25;26.681;25.096,75
18.06.2023;00:00;00:00;97.758;42.756;13.231;37.412,25;312.027,25;2.290,25;0;175.584,5;36.460,25;91.612;18.270,5;25.299,25
19.06.2023;00:00;00:00;97.672,25;42.024,75;84.530,5;167.191,5;243.254;2.250,75;0;249.641;62.653;152.278,5;33.799,5;25.336,5
20.06.2023;00:00;00:00;96.817,5;46.467;50.485;100.520;270.922,25;2.219;0;294.042;76.988,75;201.733,75;27.193;26.239,25
21.06.2023;00:00;00:00;96.802,25;48.676,5;45.688;149.094,75;264.406;2.182,25;0;288.393,5;89.970;181.742,25;23.496,75;25.722,25
22.06.2023;00:00;00:00;97.236,25;49.137,25;11.925;186.036;258.562,5;2.179;0;305.754,25;92.650,25;191.639,5;19.306,5;26.085,75
23.06.2023;00:00;00:00;97.893,25;49.957,5;24.458,25;326.926,5;163.544,25;2.235;0;265.033,75;52.289,5;114.853,75;27.653;26.912,75
24.06.2023;00:00;00:00;97.627,75;49.649,75;14.057,75;58.740;325.234,5;2.323,5;0;153.928,5;33.985,5;99.431,75;25.939;27.325,5
25.06.2023;00:00;00:00;96.454,25;45.663,5;16.269,75;31.058,75;329.699,5;2.280,5;0;133.461,75;33.089,25;92.690,75;25.723;27.595,25
26.06.2023;00:00;00:00;95.399,25;44.419,5;89.928,75;357.986,75;294.764;2.289;0;162.596,75;41.557,25;104.642,75;19.157,75;27.554,5
27.06.2023;00:00;00:00;97.414,5;44.060,75;68.111,25;324.947,5;252.064;2.310,5;0;196.235,5;62.722,25;130.181,75;24.494,25;26.698
28.06.2023;00:00;00:00;98.457,75;43.156,75;33.292,25;132.243,75;259.506,75;2.338;0;241.941,25;92.263,5;180.438,25;24.968,5;27.896,5
29.06.2023;00:00;00:00;98.352;44.109,25;34.193;44.671,25;241.583;2.308,5;0;282.478;91.515,5;206.439;23.014;28.939,75
30.06.2023;00:00;00:00;98.707,75;43.737,75;28.212;74.028;170.582,75;2.379;0;266.355,25;81.084;146.886;21.843;28.747,25
01.07.2023;00:00;00:00;97.720;45.402,25;106.429,5;375.867;196.695,25;2.424,75;0;87.453,5;29.884;72.500,25;21.775,5;28.164,75
02.07.2023;00:00;00:00;96.278,5;39.163,5;90.097,75;459.830;251.934,75;2.413,5;0;86.068;32.774;74.350,5;17.460,25;27.215,25
03.07.2023;00:00;00:00;98.238,75;41.428;102.840,5;498.860,25;233.963;2.416;0;104.884,25;68.233,5;97.383,75;29.261,25;28.412,25
04.07.2023;00:00;00:00;98.441,5;42.891,75;85.409,5;399.144,5;283.565,5;2.416,25;0;138.425;74.239,5;119.883,25;23.886;28.275,75
05.07.2023;00:00;00:00;97.397,25;43.319;84.569;602.896,25;232.584;2.443,75;0;144.986,5;65.648,75;86.516,25;18.658,25;25.513,5
06.07.2023;00:00;00:00;99.732;46.094,25;50.176;173.936,5;305.519,25;2.399,5;0;205.243,5;72.186;142.197,75;21.288,75;25.538,25
07.07.2023;00:00;00:00;98.890,5;44.790,25;12.418,75;67.656,5;359.645;2.357;0;205.777;50.287,5;130.863,5;24.279,25;25.742
08.07.2023;00:00;00:00;96.838,5;40.865,75;64.649,5;154.331,25;329.112,5;2.333,75;0;154.041,75;27.842,25;82.743,25;16.845,75;25.934,5
09.07.2023;00:00;00:00;95.350,5;40.054;48.697;123.404,5;316.402,25;2.300,25;0;158.684,75;30.211;96.652,75;18.391,25;27.874,5
10.07.2023;00:00;00:00;96.191;41.273,75;16.785,75;162.877,5;257.754;2.289;0;210.858,75;54.525,75;179.894;32.966,5;28.106
11.07.2023;00:00;00:00;95.066,75;41.312,5;63.773,75;147.058,25;325.732,25;2.252;0;205.088,25;41.429;167.636,5;23.569,75;27.767,75
12.07.2023;00:00;00:00;94.111,75;42.759,75;57.776,75;380.427,25;248.527,25;2.239,25;0;172.864,25;51.611;143.134,75;21.701,25;30.241
13.07.2023;00:00;00:00;96.917;48.130,75;71.488,25;245.448,75;261.145;2.324,75;0;182.291;37.107,75;162.413,5;25.304,5;33.157,25
14.07.2023;00:00;00:00;97.183,75;48.140,75;20.298,25;92.364;290.875,75;2.309,5;0;177.635,5;39.290;165.557,25;23.649,5;29.531,25
15.07.2023;00:00;00:00;93.561;41.690,5;81.323;370.384;267.571,25;2.240;0;108.009,25;34.219,75;69.681,25;23.146,5;33.498,25
16.07.2023;00:00;00:00;93.137,75;38.316,5;85.061,75;365.351,5;271.870,5;2.266,25;0;111.587,75;32.574,5;79.778,5;18.551;33.012,25
17.07.2023;00:00;00:00;95.249,5;42.976,75;83.705,75;329.109;275.398,5;2.296,75;0;141.075,75;62.575,5;120.713,25;24.909,75;34.139,75
18.07.2023;00:00;00:00;97.726;43.353,75;40.735,5;111.149,25;294.367,75;2.295,5;0;191.815,75;72.276,25;166.686,5;27.442,25;33.774,25
19.07.2023;00:00;00:00;96.905,75;47.274,5;12.139,75;113.887,75;242.978;2.258,25;0;203.469,5;79.467,75;199.748,75;22.217,75;30.685,25
20.07.2023;00:00;00:00;97.254;47.399,75;58.997,5;145.535;266.860;2.280,5;0;186.172,5;66.186;177.829;24.021,25;32.151
21.07.2023;00:00;00:00;98.169,5;45.337,25;21.845,25;79.890,5;193.104,25;2.310,75;0;191.032;63.390;200.342,5;25.601,25;31.575,5
22.07.2023;00:00;00:00;97.529,25;42.300,25;42.773;200.661;255.229,75;2.325,5;0;116.796;39.576,5;77.804,25;23.352,75;33.322,75
23.07.2023;00:00;00:00;96.526,25;37.576,25;98.224,5;411.539,75;202.216;2.273,75;0;94.225;39.883,75;68.265,25;12.800,5;34.808
24.07.2023;00:00;00:00;97.731,75;38.003;50.678,5;349.234;179.628,75;2.279,5;0;134.364,75;53.544,5;121.665,75;29.581;35.493,25
25.07.2023;00:00;00:00;97.741,5;47.411,5;76.269;197.484,25;177.311,75;2.328;0;146.107,5;51.318,5;146.925,5;24.046,25;34.903,25
26.07.2023;00:00;00:00;97.746;52.517;65.805,5;239.594,75;221.538;2.419,75;0;130.496,5;59.352;115.075,5;17.521,5;36.234,75
27.07.2023;00:00;00:00;98.064,25;48.501,25;31.565,5;310.487,75;124.802;2.393;0;144.735,75;45.921,75;99.141;22.247,75;36.622,75
28.07.2023;00:00;00:00;98.216,25;46.046,5;4.523,25;236.088;173.700;2.349;0;157.093;41.145,5;129.497;30.001,75;33.985,5
29.07.2023;00:00;00:00;97.992,5;46.705,75;41.873,75;205.261;196.662,5;2.353,25;0;109.302,25;37.615;80.586,5;26.972;29.425,25
30.07.2023;00:00;00:00;96.848,75;44.288,75;72.565,5;324.855,25;220.250;2.346,25;0;99.994,75;41.781,5;61.481,25;11.802,75;33.900,5
31.07.2023;00:00;00:00;97.150,75;42.629;50.894,25;498.532,5;159.494;2.377;0;91.008,5;39.539,25;70.580,25;28.306,5;35.307,5
01.08.2023;00:00;00:00;97.337,5;44.180,75;56.946;477.491;168.906,25;2.364,5;0;94.642,5;54.731;78.928;26.195,75;28.385,75
02.08.2023;00:00;00:00;97.805,25;48.793,25;64.467,5;449.590;140.959,5;2.369;0;89.233,25;51.058;86.789,25;30.703,75;29.914,5
